symbol,weight,name_x,holding_source,ticker,ICC,mktcap,name_y,sector,etf,etf_label
TUB,0.00020024028834601522,FINANCIERE DE TUBIZE SA,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
3092,0.00010012014417300761,ZOZO INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
ROCKB,0.00010012014417300761,ROCKWOOL CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
MNDY,0.00010012014417300761,MONDAYCOM LTD,ishares_full_holdings,MNDY,0.1080003024780516,3330224384.0,monday.com Ltd.,Technology,EFA,iShares MSCI EAFE ETF
NOK,0.00010012014417300761,NOK CASH,ishares_full_holdings,NOK,0.0551624918969183,57667575808.0,Nokia Corporation Sponsored,Technology,EFA,iShares MSCI EAFE ETF
JD-,0.00010012014417300761,JD SPORTS FASHION PLC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
HOLMB,0.00010012014417300761,HOLMEN CLASS B,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
GRF,0.00010012014417300761,GRIFOLS SA CLASS A,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4716,0.00010012014417300761,ORACLE JAPAN CORP,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
3391,0.00010012014417300761,TSURUHA HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
4,0.00010012014417300761,WHARF (HOLDINGS) LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
DEMANT,0.00010012014417300761,DEMANT,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9201,0.00010012014417300761,JAPAN AIRLINES LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
9202,0.00010012014417300761,ANA HOLDINGS INC,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
3064,0.00010012014417300761,MONOTARO LTD,ishares_full_holdings,,,,,,EFA,iShares MSCI EAFE ETF
005935-KQ,0.4104046242774566,SAMSUNG ELECTRONICS NON VOTING PRE,stockanalysis_full_holdings,,,,,,EEM,iShares MSCI Emerging Markets ETF
PDD,0.34104046242774566,PDD Holdings Inc.,stockanalysis_full_holdings,PDD,0.3334643704006036,138798825472.0,PDD Holdings Inc.,Consumer Cyclical,EEM,iShares MSCI Emerging Markets ETF
NU,0.2485549132947977,Nu Holdings Ltd.,stockanalysis_full_holdings,NU,0.1234397717703649,70284263424.0,Nu Holdings Ltd.,Financial Services,EEM,iShares MSCI Emerging Markets ETF
0-0410052,0.15203096773213784,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-040119,0.14874529070570655,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-027999,0.10380915263264481,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-027008701,0.1001375179298713,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-0251031,0.09307230756286104,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-023462301,0.08698887766070415,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-0228266,0.08463195126555699,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-0213071,0.07899824979674368,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-020731,0.07686230019741275,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
0-0201541,0.07472338451636083,,yfinance_top_holdings,,,,,,EWJ,iShares MSCI Japan ETF
SIE,0.10947810437912416,SIEMENS N AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
SAP,0.09328134373125375,SAP,ishares_full_holdings,SAP,0.0914314873207072,192460701696.0,SAP  SE,Technology,EWG,iShares MSCI Germany ETF
ALV,0.08838232353529295,ALLIANZ,ishares_full_holdings,ALV,0.1166406730814219,8707354624.0,"Autoliv, Inc.",Consumer Cyclical,EWG,iShares MSCI Germany ETF
ENR,0.08248350329934014,SIEMENS ENERGY N AG,ishares_full_holdings,ENR,0.1621555355455338,1368669440.0,"Energizer Holdings, Inc.",Industrials,EWG,iShares MSCI Germany ETF
DTE,0.0600879824035193,DEUTSCHE TELEKOM N AG,ishares_full_holdings,DTE,0.0710542864533966,30663342080.0,DTE Energy Company,Utilities,EWG,iShares MSCI Germany ETF
MUV2,0.04349130173965207,MUENCHENER RUECKVERSICHERUNGS-GESE,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
RHM,0.038992201559688064,RHEINMETALL AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
IFX,0.03849230153969206,INFINEON TECHNOLOGIES AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
DBK,0.030093981203759248,DEUTSCHE BANK AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
DB1,0.02979404119176165,DEUTSCHE BOERSE AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
BAS,0.028494301139772048,BASF N,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
DHL,0.02669466106778644,DEUTSCHE POST AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
EOAN,0.02559488102379524,E.ON N,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
BAYN,0.023595280943811237,BAYER AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
RWE,0.02269546090781844,RWE AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
MBG,0.021695660867826438,MERCEDES-BENZ GROUP N AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
CBK,0.015196960607878425,COMMERZBANK AG,ishares_full_holdings,CBK,0.0922967575066916,398337472.0,"Commercial Bancgroup, Inc.",Financial Services,EWG,iShares MSCI Germany ETF
HEI,0.014997000599880024,HEIDELBERG MATERIALS AG,ishares_full_holdings,HEI,0.0373372692464003,37494173696.0,Heico Corporation,Industrials,EWG,iShares MSCI Germany ETF
ADS,0.014397120575884822,ADIDAS N AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
BMW,0.013697260547890422,BMW AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
DTG,0.011997600479904018,DAIMLER TRUCK HOLDING E AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
VOW3,0.010897820435912819,VOLKSWAGEN NON-VOTING PREF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
VNA,0.010797840431913619,VONOVIA SE,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
FRE,0.01069786042791442,FRESENIUS SE AND CO KGAA,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
HNR1,0.009898020395920816,HANNOVER RUECK,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
MTX,0.009598080383923215,MTU AERO ENGINES HOLDING AG,ishares_full_holdings,MTX,0.1007711588167749,2215316480.0,Minerals Technologies Inc.,Basic Materials,EWG,iShares MSCI Germany ETF
MRK,0.008898220355928814,MERCK,ishares_full_holdings,MRK,0.2478057730115049,283097563136.0,"Merck & Company, Inc.",Healthcare,EWG,iShares MSCI Germany ETF
SHL,0.007398520295940812,SIEMENS HEALTHINEERS AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
HEN3,0.00629874025194961,HENKEL & KGAA PREF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
SY1,0.005898820235952809,SYMRISE AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
G1A,0.005298940211957609,GEA GROUP AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
FME,0.005198960207958408,FRESENIUS MEDICAL CARE AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
TLX,0.004599080183963208,TALANX AG,ishares_full_holdings,TLX,0.09908533903556449,3452137984.0,Telix Pharmaceuticals Limited,Healthcare,EWG,iShares MSCI Germany ETF
BNR,0.004399120175964807,BRENNTAG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
KBX,0.004399120175964807,KNORR BREMSE AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
HOT,0.0042991401719656075,HOCHTIEF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
BEI,0.0042991401719656075,BEIERSDORF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
CON,0.004199160167966407,CONTINENTAL AG,ishares_full_holdings,CON,0.0885037923007018,2955667712.0,Concentra Group Holdings Parent,Healthcare,EWG,iShares MSCI Germany ETF
QIA,0.004199160167966407,QIAGEN NV,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
HEN,0.0038992201559688066,HENKEL AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
SRT3,0.003699260147970406,SARTORIUS PREF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
G24,0.003199360127974405,SCOUT24 N,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
ZAL,0.0029994001199760045,ZALANDO,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
PAH3,0.0028994201159768048,PORSCHE AUTOMOBIL HOLDING PREF,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
HAG,0.0028994201159768048,HENSOLDT AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
LEG,0.002799440111977605,LEG IMMOBILIEN N,ishares_full_holdings,LEG,0.0983179728105129,1552264448.0,"Leggett & Platt, Incorporated",Consumer Cyclical,EWG,iShares MSCI Germany ETF
P911,0.002799440111977605,DR ING HC F PORSCHE PRF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
BMW3,0.0026994601079784047,BMW PREF AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
EVK,0.0026994601079784047,EVONIK INDUSTRIES AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
EUR,0.0026994601079784047,EUR CASH,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
LHA,0.0026994601079784047,DEUTSCHE LUFTHANSA AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
NEM,0.002299540091981604,NEMETSCHEK,ishares_full_holdings,NEM,0.1067803325427448,119937376256.0,Newmont Corporation,Basic Materials,EWG,iShares MSCI Germany ETF
DHER,0.002299540091981604,DELIVERY HERO,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
EVD,0.0020995800839832034,CTS EVENTIM AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
RAA,0.001999600079984003,RATIONAL AG,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
UBFUT,0.0001999600079984003,CASH COLLATERAL EUR UBFUT,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
XTSLA,0.0001999600079984003,BLK CSH FND TREASURY SL AGENCY,ishares_full_holdings,,,,,,EWG,iShares MSCI Germany ETF
PDD,1.0,PDD Holdings Inc.,stockanalysis_full_holdings,PDD,0.3334643704006036,138798825472.0,PDD Holdings Inc.,Consumer Cyclical,MCHI,iShares MSCI China ETF
HDFCBANK,0.06648643236207068,HDFC BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
RELIANCE,0.06117953339341143,RELIANCE INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ICICIBANK,0.05286872934815259,ICICI BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BHARTIARTL,0.034645038550115144,BHARTI AIRTEL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
INFY,0.030339441273655746,INFOSYS LTD,ishares_full_holdings,INFY,0.0754473564950152,52363505664.0,Infosys Limited,Technology,INDA,iShares MSCI India ETF
XTSLA,0.02913787924301592,BLK CSH FND TREASURY SL AGENCY,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
AXISBANK,0.023029938920596772,AXIS BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
LT,0.020026033843997194,LARSEN AND TOUBRO LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BAJFINANCE,0.01932512265945729,BAJAJ FINANCE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TCS,0.016921998598177626,TATA CONSULTANCY SERVICES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
KOTAKBANK,0.015219785721437867,KOTAK MAHINDRA BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SBIN,0.015019525382997894,STATE BANK OF INDIA,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HINDUNILVR,0.014418744367677979,HINDUSTAN UNILEVER LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
NTPC,0.013016921998598177,NTPC LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MARUTI,0.01241614098327826,MARUTI SUZUKI INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BEL,0.012115750475618301,BHARAT ELECTRONICS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SUNPHARMA,0.011815359967958345,SUN PHARMACEUTICAL INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TATASTEEL,0.011815359967958345,TATA STEEL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TITAN,0.011715229798738357,TITAN COMPANY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
POWERGRID,0.011014318614198458,POWER GRID CORPORATION OF INDIA LT,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SHFL,0.01091418844497847,SHRIRAM FINANCE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ULTRACEMCO,0.010613797937318512,ULTRATECH CEMENT LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HINDALCO,0.010313407429658555,HINDALCO INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HCLTECH,0.009011715229798737,HCL TECHNOLOGIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
VEDL,0.007609892860718934,VEDANTA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
EICHERMOT,0.007309502353058976,EICHER MOTORS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ASIANPAINT,0.0072093721838389895,ASIAN PAINTS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
NESTLEIND,0.006908981676179032,NESTLE INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ITC,0.006808851506959046,ITC LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TMCV,0.00670872133773906,TATA MOTORS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ONGC,0.006608591168519074,OIL AND NATURAL GAS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HAL,0.0065084609992990886,HINDUSTAN AERONAUTICS LTD,ishares_full_holdings,HAL,0.1082081303969914,33113993216.0,Halliburton Company,Energy,INDA,iShares MSCI India ETF
INDIGO,0.0065084609992990886,INTERGLOBE AVIATION LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TVSMOTOR,0.006408330830079102,TVS MOTOR COMPANY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SBILIFE,0.006308200660859116,SBI LIFE INSURANCE COMPANY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ADANIPORTS,0.006308200660859116,ADANI PORTS AND SPECIAL ECONOMIC Z,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
COALINDIA,0.0061079403224191435,COAL INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
APOLLOHOSP,0.0061079403224191435,APOLLO HOSPITALS ENTERPRISE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TRENT,0.005907679983979172,TRENT LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MAXHEALTH,0.005807549814759186,MAX HEALTHCARE INSTITUTE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TECHM,0.005807549814759186,TECH MAHINDRA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
JSWSTEEL,0.005707419645539199,JSW STEEL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
GRASIM,0.005607289476319215,GRASIM INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
DIVISLAB,0.005607289476319215,DIVIS LABORATORIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
DMART,0.005507159307099229,AVENUE SUPERMARTS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TMPV,0.005407029137879243,TATA MOTORS PASSENGER VEHICLES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
CUMMINSIND,0.005306898968659256,CUMMINS INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
CIPLA,0.0052067687994392705,CIPLA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
PFC,0.0052067687994392705,POWER FINANCE CORPORATION LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TATACONSUM,0.0052067687994392705,TATA CONSUMER PRODUCTS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BAJAJFINSV,0.0052067687994392705,BAJAJ FINSERV LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TATAPOWER,0.0052067687994392705,TATA POWER LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
JIOFIN,0.005006508460999298,JIO FINANCIAL SERVICES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BSE,0.005006508460999298,BSE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
CHOLAFIN,0.004906378291779312,CHOLAMANDALAM INVESTMENT AND FINAN,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
VBL,0.004906378291779312,VARUN BEVERAGES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
DRREDDY,0.004906378291779312,DR REDDYS LABORATORIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ETERNAL,0.00470611795333934,ETERNAL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BAJAJ-AUTO,0.00470611795333934,BAJAJ AUTO LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BRITANNIA,0.004605987784119354,BRITANNIA INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HEROMOTOCO,0.004605987784119354,HERO MOTOCORP LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ADANIPOWER,0.004605987784119354,ADANI POWER LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
LUPIN,0.004305597276459397,LUPIN LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HDFCLIFE,0.004305597276459397,HDFC LIFE INSURANCE COMPANY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
CGPOWER,0.004305597276459397,CG POWER AND INDUSTRIAL SOLUTIONS,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
POLICYBZR,0.00420546710723941,PB FINTECH LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
INDHOTEL,0.00420546710723941,INDIAN HOTELS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
AUBANK,0.0041053369380194245,AU SMALL FINANCE BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
PERSISTENT,0.0041053369380194245,PERSISTENT SYSTEMS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SUZLON,0.0041053369380194245,SUZLON ENERGY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MOTHERSON,0.0041053369380194245,SAMVARDHANA MOTHERSON INTERNATIONA,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
INDUSTOWER,0.004005206768799439,INDUS TOWERS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HDFCAMC,0.003905076599579453,HDFC ASSET MANAGEMENT COMPANY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
WIPRO,0.003905076599579453,WIPRO LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ASHOKLEY,0.003905076599579453,ASHOK LEYLAND LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
INDUSINDBK,0.003704816261139481,INDUSIND BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TORNTPHARM,0.0036046860919194948,TORRENT PHARMACEUTICALS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BPCL,0.0035045559226995083,BHARAT PETROLEUM LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BHARATFORG,0.003404425753479523,BHARAT FORGE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
RECLTD,0.003404425753479523,REC LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
JINDALSTEL,0.003404425753479523,JINDAL STEEL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
GODREJCP,0.003404425753479523,GODREJ CONSUMER PRODUCTS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ICICIGI,0.003304295584259537,ICICI LOMBARD GENERAL INSURANCE CO,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
DLF,0.003304295584259537,DLF LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
FORTIS,0.003304295584259537,FORTIS HEALTHCARE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
PAYTM,0.003304295584259537,ONE COMMUNICATIONS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
PIDILITIND,0.003204165415039551,PIDILITE INDUSTRIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MUTHOOTFIN,0.003204165415039551,MUTHOOT FINANCE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
POLYCAB,0.003104035245819565,POLYCAB INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SOLARINDS,0.003104035245819565,SOLAR INDUSTRIES INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
IOC,0.003104035245819565,INDIAN OIL CORP LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
POWERINDIA,0.003003905076599579,HITACHI ENERGY INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
DIXON,0.003003905076599579,DIXON TECHNOLOGIES (INDIA) LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MARICO,0.003003905076599579,MARICO LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SWIGGY,0.003003905076599579,SWIGGY LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
UNITDSPR,0.003003905076599579,UNITED SPIRITS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ABB,0.003003905076599579,ABB INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BHEL,0.003003905076599579,BHARAT HEAVY ELECTRICALS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
NAUKRI,0.0028036447381596073,INFO EDGE INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
APLAPOLLO,0.0028036447381596073,APL APOLLO TUBES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
GAIL,0.0028036447381596073,GAIL INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
ADANIENT,0.0027035145689396213,ADANI ENTERPRISES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SRF,0.0027035145689396213,SRF LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
AUROPHARMA,0.0027035145689396213,AUROBINDO PHARMA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
HINDPETRO,0.0027035145689396213,HINDUSTAN PETROLEUM CORP LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
PHOENIXLTD,0.0026033843997196352,PHOENIX MILLS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
SIEMENS,0.002503254230499649,SIEMENS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
LTM,0.002503254230499649,LTM LTD,ishares_full_holdings,LTM,0.2114448038945701,14719164416.0,LATAM Airlines Group S.A.,Industrials,INDA,iShares MSCI India ETF
SUNDARMFIN,0.002403124061279663,SUNDARAM FINANCE LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
UPL,0.002403124061279663,UPL LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TIINDIA,0.002403124061279663,TUBE INVESTMENTS OF INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
MRF,0.002403124061279663,MRF LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
VOLTAS,0.002403124061279663,VOLTAS LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
YESBANK,0.002302993892059677,YES BANK LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
BANKBARODA,0.0022028637228396915,BANK OF BARODA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
WAAREEENER,0.0022028637228396915,WAAREE ENERGIES LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
TORNTPOWER,0.0022028637228396915,TORRENT POWER LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
UNIONBANK,0.0022028637228396915,UNION BANK OF INDIA LTD,ishares_full_holdings,,,,,,INDA,iShares MSCI India ETF
